date,price,dix,gex
8/13/2013,1694.160034,0.436397166,2711543896
8/14/2013,1685.390015,0.446252999,2445016036
8/15/2013,1661.319946,0.444900309,1669476020
8/16/2013,1655.829956,0.443468493,2338838186
8/19/2013,1646.060059,0.431692856,1379648544
8/20/2013,1652.349976,0.420550035,1345939716
8/21/2013,1642.800049,0.452575025,1174798614
8/22/2013,1656.959961,0.403792705,1662727396
8/23/2013,1663.5,0.44046208,1709225804
8/26/2013,1656.780029,0.41176324,1605595524
8/27/2013,1630.47998,0.434131029,791502274.3
8/28/2013,1634.959961,0.409052798,951027892.2
8/29/2013,1638.170044,0.454436907,971156153.5
8/30/2013,1632.969971,0.472330238,1001314529
9/3/2013,1639.77002,0.447016837,1183103985
9/4/2013,1653.079956,0.417623749,1776313535
9/5/2013,1655.079956,0.424549501,1782870862
9/6/2013,1655.170044,0.421621133,1653462872
9/9/2013,1671.709961,0.39155695,2274653493
9/10/2013,1683.98999,0.398333643,2576588963
9/11/2013,1689.130005,0.399407117,2346433142
9/12/2013,1683.420044,0.410144666,2181373339
9/13/2013,1687.98999,0.408249604,2205509099
9/16/2013,1697.599976,0.383937106,2386111654
9/17/2013,1704.76001,0.406312614,2684242849
9/18/2013,1725.52002,0.410992385,3627666469
9/19/2013,1722.339966,0.406220742,3805889548
9/20/2013,1709.910034,0.432773194,2536299853
9/23/2013,1701.839966,0.411561719,2114650916
9/24/2013,1697.420044,0.424946788,2038456669
9/25/2013,1692.77002,0.408926297,1684992316
9/26/2013,1698.670044,0.401253508,2101622949
9/27/2013,1691.75,0.423958363,1766952529
9/30/2013,1681.550049,0.443370839,1460209188
10/1/2013,1695,0.430851554,2035874512
10/2/2013,1693.869995,0.430642636,2193522497
10/3/2013,1678.660034,0.44804537,1515364604
10/4/2013,1690.5,0.409511128,1839688209
10/7/2013,1676.119995,0.425328125,1576608398
10/8/2013,1655.449951,0.42596544,762661447.3
10/9/2013,1656.400024,0.423213622,834789865.3
10/10/2013,1692.560059,0.421183348,2230495944
10/11/2013,1703.199951,0.426664865,2456435617
10/14/2013,1710.140015,0.418106983,2783516305
10/15/2013,1698.060059,0.430754104,2519133439
10/16/2013,1721.540039,0.396051897,3558499759
10/17/2013,1733.150024,0.420038518,4029832847
10/18/2013,1744.5,0.424057408,4287596555
10/21/2013,1744.660034,0.412007973,2808464285
10/22/2013,1754.670044,0.392491946,2982924995
10/23/2013,1746.380005,0.420586285,2786054898
10/24/2013,1752.069946,0.385371619,3255629464
10/25/2013,1759.77002,0.399745166,2869357925
10/28/2013,1762.109985,0.401925818,3059092043
10/29/2013,1771.949951,0.406360344,3285994990
10/30/2013,1763.310059,0.41552413,3256834202
10/31/2013,1756.540039,0.429896433,2951160387
11/1/2013,1761.640015,0.430589773,2906370322
11/4/2013,1767.930054,0.411233224,3293255724
11/5/2013,1762.969971,0.446061715,3265316468
11/6/2013,1770.48999,0.424633985,3080946452
11/7/2013,1747.150024,0.434519709,1903308227
11/8/2013,1770.609985,0.431594975,3111511632
11/11/2013,1771.890015,0.438949507,3364552921
11/12/2013,1767.689941,0.436024933,3368004995
11/13/2013,1782,0.419536661,4067621766
11/14/2013,1790.619995,0.40775455,4794814780
11/15/2013,1798.180054,0.42240951,8992653342
11/18/2013,1791.530029,0.408628579,2835570682
11/19/2013,1787.869995,0.419945415,2767207107
11/20/2013,1781.369995,0.421091768,2486394789
11/21/2013,1795.849976,0.400147464,3356118593
11/22/2013,1804.76001,0.407608962,3145394124
11/25/2013,1802.47998,0.408742391,3292174085
11/26/2013,1802.75,0.415059277,3617975325
11/27/2013,1807.22998,0.419096216,3987753580
11/29/2013,1805.810059,0.426885763,3444613413
12/2/2013,1800.900024,0.428374452,3278404003
12/3/2013,1795.150024,0.420988583,3286298542
12/4/2013,1792.810059,0.418821936,3193857130
12/5/2013,1785.030029,0.441306477,3073566263
12/6/2013,1805.089966,0.417095547,3297554976
12/9/2013,1808.369995,0.388848226,3572390277
12/10/2013,1802.619995,0.398716583,3421665868
12/11/2013,1782.219971,0.408032742,2536896424
12/12/2013,1775.5,0.410604038,2134729063
12/13/2013,1775.319946,0.394281521,2364107653
12/16/2013,1786.540039,0.387877357,2874626086
12/17/2013,1781,0.401373565,2634988474
12/18/2013,1810.650024,0.401640142,3687882175
12/19/2013,1809.599976,0.408457289,3724679477
12/20/2013,1818.319946,0.41545642,3811039241
12/23/2013,1827.98999,0.395686053,3704257573
12/24/2013,1833.319946,0.396378597,3799201088
12/26/2013,1842.02002,0.39799816,4196222305
12/27/2013,1841.400024,0.41625426,3545838527
12/30/2013,1841.069946,0.406697002,3456429700
12/31/2013,1848.359985,0.406297186,3979567665
1/2/2014,1831.97998,0.411625648,3233602611
1/3/2014,1831.369995,0.411462272,3156026148
1/6/2014,1826.77002,0.39921723,3073982747
1/7/2014,1837.880005,0.390529719,3558199212
1/8/2014,1837.48999,0.386079947,3495712892
1/9/2014,1838.130005,0.404745042,3197764688
1/10/2014,1842.369995,0.397266456,3349076788
1/13/2014,1819.199951,0.412152084,2571161520
1/14/2014,1838.880005,0.393536879,3680276302
1/15/2014,1848.380005,0.386070971,4670518810
1/16/2014,1845.890015,0.407258009,4455651523
1/17/2014,1838.699951,0.426788265,6659403315
1/21/2014,1843.800049,0.369254822,1862992117
1/22/2014,1844.859985,0.400514873,2022280825
1/23/2014,1828.459961,0.400968323,1948769890
1/24/2014,1790.290039,0.410183419,848504907.4
1/27/2014,1781.560059,0.377788743,723387099.5
1/28/2014,1792.5,0.390695823,566026371.9
1/29/2014,1774.199951,0.417754038,51709785.92
1/30/2014,1794.189941,0.376620032,748438976
1/31/2014,1782.589966,0.407178132,652137832.9
2/3/2014,1741.890015,0.430096555,52837557.11
2/4/2014,1755.199951,0.402792837,594399936.9
2/5/2014,1751.640015,0.396992305,643492161.9
2/6/2014,1773.430054,0.391452324,1025194524
2/7/2014,1797.02002,0.408045304,1539174332
2/10/2014,1799.839966,0.405556957,1873837557
2/11/2014,1819.75,0.38922699,2608222600
2/12/2014,1819.26001,0.418906987,2512528019
2/13/2014,1829.829956,0.393441643,3280151418
2/14/2014,1838.630005,0.396713426,2897209184
2/18/2014,1840.76001,0.409099067,3050590370
2/19/2014,1828.75,0.421331273,2272262445
2/20/2014,1839.780029,0.39376951,2566340508
2/21/2014,1836.25,0.415673062,4893273030
2/24/2014,1847.609985,0.388094141,2002411289
2/25/2014,1845.119995,0.402800978,1916112478
2/26/2014,1845.160034,0.407612729,1836029613
2/27/2014,1854.290039,0.398701102,2712761017
2/28/2014,1859.449951,0.411558587,2323670119
3/3/2014,1845.72998,0.43235068,2003281572
3/4/2014,1873.910034,0.399170306,3173693596
3/5/2014,1873.810059,0.410746722,3271993871
3/6/2014,1877.030029,0.410707602,3274715012
3/7/2014,1878.040039,0.416443113,2850310922
3/10/2014,1877.170044,0.419935794,2874824762
3/11/2014,1867.630005,0.418294428,2736183550
3/12/2014,1868.199951,0.401850019,2787095407
3/13/2014,1846.339966,0.422458839,1336951309
3/14/2014,1841.130005,0.394080908,1391763131
3/17/2014,1858.829956,0.400936257,2116702885
3/18/2014,1872.25,0.397201537,2955825734
3/19/2014,1860.77002,0.443469575,2415947756
3/20/2014,1872.01001,0.420561905,2907602191
3/21/2014,1866.52002,0.420882359,3500669616
3/24/2014,1857.439941,0.405004631,1986958876
3/25/2014,1865.619995,0.401020919,2407590954
3/26/2014,1852.560059,0.38862145,1754256007
3/27/2014,1849.040039,0.386546851,1526244129
3/28/2014,1857.619995,0.399139712,1962187746
3/31/2014,1872.339966,0.403332331,2328624776
4/1/2014,1885.52002,0.377560743,3081006169
4/2/2014,1890.900024,0.393700703,3401790301
4/3/2014,1888.77002,0.398267834,2940714472
4/4/2014,1865.089966,0.393144099,2013603940
4/7/2014,1845.040039,0.377136926,1358003838
4/8/2014,1851.959961,0.368940772,1661234775
4/9/2014,1872.180054,0.378247264,2738803475
4/10/2014,1833.079956,0.41778861,966310075.7
4/11/2014,1815.689941,0.393054594,738014044.6
4/14/2014,1830.609985,0.403437508,1404560181
4/15/2014,1842.97998,0.408854458,1783456308
4/16/2014,1862.310059,0.406395935,2885115088
4/17/2014,1864.849976,0.431651405,2718418737
4/21/2014,1871.890015,0.403985775,2134024745
4/22/2014,1879.550049,0.400955709,2434899809
4/23/2014,1875.390015,0.403179308,2167335122
4/24/2014,1878.609985,0.371125053,2970942878
4/25/2014,1863.400024,0.405602222,2206306342
4/28/2014,1869.430054,0.381053846,2436056150
4/29/2014,1878.329956,0.372978644,2989975293
4/30/2014,1883.949951,0.403251573,3144184951
5/1/2014,1883.680054,0.415291656,3088152773
5/2/2014,1881.140015,0.426634859,2847159602
5/5/2014,1884.660034,0.396783902,3072580210
5/6/2014,1867.719971,0.410473214,2521106238
5/7/2014,1878.209961,0.40438003,2673682623
5/8/2014,1875.630005,0.412564407,2120705836
5/9/2014,1878.47998,0.392497613,2356036961
5/12/2014,1896.650024,0.388427691,3355844369
5/13/2014,1897.449951,0.384958412,3519069240
5/14/2014,1888.530029,0.409827815,3058536325
5/15/2014,1870.849976,0.423250383,1779766612
5/16/2014,1877.859985,0.400566247,4126954414
5/19/2014,1885.079956,0.398586498,2509029956
5/20/2014,1872.829956,0.433377272,2214227300
5/21/2014,1888.030029,0.402055729,3085200323
5/22/2014,1892.48999,0.402673166,3401683874
5/23/2014,1900.530029,0.404528395,3038194133
5/27/2014,1911.910034,0.380749799,3596693816
5/28/2014,1909.780029,0.387001685,3590867017
5/29/2014,1920.030029,0.389201225,4307144100
5/30/2014,1923.569946,0.405881146,3519139554
6/2/2014,1924.969971,0.403647998,3562538753
6/3/2014,1924.23999,0.4095818,3882468328
6/4/2014,1927.880005,0.393459748,4135815009
6/5/2014,1940.459961,0.383983193,4783512497
6/6/2014,1949.439941,0.392022709,4145896016
6/9/2014,1951.27002,0.398294366,3217646461
6/10/2014,1950.790039,0.386255411,4447691188
6/11/2014,1943.890015,0.411642337,4165400666
6/12/2014,1930.109985,0.399892066,3188676525
6/13/2014,1936.160034,0.39990942,3378408132
6/16/2014,1937.780029,0.404646312,3583834370
6/17/2014,1941.98999,0.40077287,3760613245
6/18/2014,1956.97998,0.389490463,4739382562
6/19/2014,1959.47998,0.405197659,4767112308
6/20/2014,1962.869995,0.393901062,5533296861
6/23/2014,1962.609985,0.392919377,3223648289
6/24/2014,1949.97998,0.38487827,2829883828
6/25/2014,1959.530029,0.374541248,3319053378
6/26/2014,1957.219971,0.394992857,3282324698
6/27/2014,1960.959961,0.39393539,3171554110
6/30/2014,1960.22998,0.389391161,3221027742
7/1/2014,1973.319946,0.382698508,4120990242
7/2/2014,1974.619995,0.372063169,4126088536
7/3/2014,1985.439941,0.36414342,4012944457
7/7/2014,1977.650024,0.387948877,3989788225
7/8/2014,1963.709961,0.374529656,3143932635
7/9/2014,1972.829956,0.377106397,3744053861
7/10/2014,1964.680054,0.37983148,3101645010
7/11/2014,1967.569946,0.392609547,3425979404
7/14/2014,1977.099976,0.378822047,4098124772
7/15/2014,1973.280029,0.389664184,3902459928
7/16/2014,1981.569946,0.384982532,4148235185
7/17/2014,1958.119995,0.401798125,2670179546
7/18/2014,1978.219971,0.408956516,5251430846
7/21/2014,1973.630005,0.395295238,2606010805
7/22/2014,1983.530029,0.375403793,3105643754
7/23/2014,1987.01001,0.363870019,3629836833
7/24/2014,1987.97998,0.370110485,3698904675
7/25/2014,1978.339966,0.384126217,2814918712
7/28/2014,1978.910034,0.367050884,3052423508
7/29/2014,1969.949951,0.391568091,2828670056
7/30/2014,1970.069946,0.374181777,3084118200
7/31/2014,1930.670044,0.389536079,1287492125
8/1/2014,1925.150024,0.377984419,1460931261
8/4/2014,1938.98999,0.388827021,1926756189
8/5/2014,1920.209961,0.42046185,1324114522
8/6/2014,1920.23999,0.397129573,1432870393
8/7/2014,1909.569946,0.416941214,1036756007
8/8/2014,1931.589966,0.389454746,1795655354
8/11/2014,1936.920044,0.434052954,2205005857
8/12/2014,1933.75,0.419673503,1985433896
8/13/2014,1946.719971,0.39759558,2869218348
8/14/2014,1955.180054,0.391260389,3221811088
8/15/2014,1955.060059,0.433309035,3387723209
8/18/2014,1971.73999,0.374125177,2890126431
8/19/2014,1981.599976,0.367713324,3364523180
8/20/2014,1986.51001,0.386948986,3582391013
8/21/2014,1992.369995,0.391912419,3800806026
8/22/2014,1988.400024,0.402560093,3274601002
8/25/2014,1997.920044,0.37806383,3686238658
8/26/2014,2000.02002,0.362279852,3794250968
8/27/2014,2000.119995,0.382864591,3691243014
8/28/2014,1996.73999,0.36967817,3287387735
8/29/2014,2003.369995,0.383082812,3569236749
9/2/2014,2002.280029,0.39489199,3642237657
9/3/2014,2000.719971,0.374052244,3149865492
9/4/2014,1997.650024,0.403540134,2940758523
9/5/2014,2007.709961,0.377857389,3433546164
9/8/2014,2001.540039,0.40796991,3213963364
9/9/2014,1988.439941,0.390597436,2457727705
9/10/2014,1995.689941,0.376000604,3169051486
9/11/2014,1997.449951,0.398071809,3292732697
9/12/2014,1985.540039,0.417705228,2626978851
9/15/2014,1984.130005,0.389824474,2452802610
9/16/2014,1998.97998,0.374041517,3233415804
9/17/2014,2001.569946,0.416405678,3581607332
9/18/2014,2011.359985,0.410996374,4360835085
9/19/2014,2010.400024,0.404161054,2897473748
9/22/2014,1994.290039,0.371638937,2447234601
9/23/2014,1982.77002,0.381579128,2240403438
9/24/2014,1998.300049,0.385398733,2883115197
9/25/2014,1965.98999,0.409672014,1037470765
9/26/2014,1982.849976,0.377808833,2353323447
9/29/2014,1977.800049,0.403517989,2177290317
9/30/2014,1972.290039,0.401688579,2171786419
10/1/2014,1946.160034,0.412982965,935643415
10/2/2014,1946.170044,0.385785049,1247707553
10/3/2014,1967.900024,0.397658349,2147173745
10/6/2014,1964.819946,0.407405965,2112066894
10/7/2014,1935.099976,0.425135423,895363280.2
10/8/2014,1968.890015,0.39478202,2511736122
10/9/2014,1928.209961,0.410798102,953074338.1
10/10/2014,1906.130005,0.381868078,620254341.7
10/13/2014,1874.73999,0.401737744,-54273750.21
10/14/2014,1877.699951,0.396897764,-37270045.81
10/15/2014,1862.48999,0.364920898,-354603773.8
10/16/2014,1862.76001,0.397124048,-486465586.5
10/17/2014,1886.76001,0.399203708,-80633520.04
10/20/2014,1904.01001,0.407931829,1023404620
10/21/2014,1941.280029,0.385346404,2103526248
10/22/2014,1927.109985,0.408954558,1787900920
10/23/2014,1950.819946,0.408436132,2594442773
10/24/2014,1964.579956,0.401523506,2327989816
10/27/2014,1961.630005,0.405896301,2385726729
10/28/2014,1985.050049,0.392942736,3179195992
10/29/2014,1982.300049,0.383634147,3074663577
10/30/2014,1994.650024,0.387146433,3376682924
10/31/2014,2018.050049,0.363808207,3577160779
11/3/2014,2017.810059,0.389603733,3630139427
11/4/2014,2012.099976,0.379008206,3270944516
11/5/2014,2023.569946,0.394724703,3469322234
11/6/2014,2031.209961,0.378502836,3632879930
11/7/2014,2031.920044,0.384528839,3537819511
11/10/2014,2038.26001,0.382657699,3861660865
11/11/2014,2039.680054,0.377887542,4081977023
11/12/2014,2038.25,0.391469076,4305512921
11/13/2014,2039.329956,0.401996367,4445050754
11/14/2014,2039.819946,0.39250369,4173138282
11/17/2014,2041.319946,0.384594745,4234074307
11/18/2014,2051.800049,0.388906427,4431298841
11/19/2014,2048.719971,0.408256792,4418990250
11/20/2014,2052.75,0.39410036,4805242277
11/21/2014,2063.5,0.397911209,5900554345
11/24/2014,2069.409912,0.368171645,3604797468
11/25/2014,2067.030029,0.388518856,3617751182
11/26/2014,2072.830078,0.403709815,3868883158
11/28/2014,2067.560059,0.368255078,3355572302
12/1/2014,2053.439941,0.375379996,2757277218
12/2/2014,2066.550049,0.392803974,3159351786
12/3/2014,2074.330078,0.40523418,3319901057
12/4/2014,2071.919922,0.393391853,3476194763
12/5/2014,2075.370117,0.376662673,3376386658
12/8/2014,2060.310059,0.389248324,2828689149
12/9/2014,2059.820068,0.376547082,2945130438
12/10/2014,2026.140015,0.414184328,1721424126
12/11/2014,2035.329956,0.370983492,1973090997
12/12/2014,2002.329956,0.412041473,1283490316
12/15/2014,1989.630005,0.371311067,941478891.7
12/16/2014,1972.73999,0.369141565,309244442.3
12/17/2014,2012.890015,0.393855204,1672429973
12/18/2014,2061.22998,0.356262389,3712017424
12/19/2014,2070.649902,0.36259265,3945503610
12/22/2014,2078.540039,0.353497842,3231917836
12/23/2014,2082.169922,0.34612253,3385274202
12/24/2014,2081.879883,0.367299567,3273156972
12/26/2014,2088.77002,0.385223277,3242962064
12/29/2014,2090.570068,0.377912689,3379718369
12/30/2014,2080.350098,0.393444369,3006182551
12/31/2014,2058.899902,0.422316567,2250907928
1/2/2015,2058.199951,0.396344314,2392799191
1/5/2015,2020.579956,0.439579428,1322638288
1/6/2015,2002.609985,0.427564304,854915033.9
1/7/2015,2025.900024,0.408869746,1638301269
1/8/2015,2062.139893,0.382549567,3003367719
1/9/2015,2044.810059,0.427926163,2196266563
1/12/2015,2028.26001,0.421050836,1714465582
1/13/2015,2023.030029,0.403434515,1755547815
1/14/2015,2011.27002,0.428628952,1298712113
1/15/2015,1992.670044,0.438354765,435398119.3
1/16/2015,2019.420044,0.413191739,2342499306
1/20/2015,2022.550049,0.406132828,1000167524
1/21/2015,2032.119995,0.417358955,1358011058
1/22/2015,2063.149902,0.393151059,2315044769
1/23/2015,2051.820068,0.39847986,1546202422
1/26/2015,2057.090088,0.39447787,1724235572
1/27/2015,2029.550049,0.415547003,945326209.2
1/28/2015,2002.160034,0.399432542,627881136.8
1/29/2015,2021.25,0.389569012,1317105063
1/30/2015,1994.98999,0.425252815,751991677
2/2/2015,2020.849976,0.431074008,1322390852
2/3/2015,2050.030029,0.401542857,2201656512
2/4/2015,2041.51001,0.418950359,1986466633
2/5/2015,2062.52002,0.40168427,2651176778
2/6/2015,2055.469971,0.41791513,1963229572
2/9/2015,2046.73999,0.412567371,1847549144
2/10/2015,2068.590088,0.397392035,2868205390
2/11/2015,2068.530029,0.421003179,2945871387
2/12/2015,2088.47998,0.405082255,3797748162
2/13/2015,2096.98999,0.400860949,3348754193
2/17/2015,2100.340088,0.384416317,3580823495
2/18/2015,2099.679932,0.408602742,3546470632
2/19/2015,2097.449951,0.430727314,3743935804
2/20/2015,2110.300049,0.409254413,2555134680
2/23/2015,2109.659912,0.379815505,2557206389
2/24/2015,2115.47998,0.386856228,2906097990
2/25/2015,2113.860107,0.393383576,3174532944
2/26/2015,2110.73999,0.392647452,3213568683
2/27/2015,2104.5,0.390964544,2539460102
3/2/2015,2117.389893,0.393050752,3101129568
3/3/2015,2107.780029,0.416967477,2886065890
3/4/2015,2098.530029,0.418046139,2460770455
3/5/2015,2101.040039,0.406124122,2565651617
3/6/2015,2071.26001,0.437306204,1674265497
3/9/2015,2079.429932,0.392025421,1905671129
3/10/2015,2044.160034,0.416048598,600779581.5
3/11/2015,2040.23999,0.408281839,418278295.8
3/12/2015,2065.949951,0.3940272,1547603450
3/13/2015,2053.399902,0.435879205,1159434440
3/16/2015,2081.189941,0.381457604,2064486973
3/17/2015,2074.280029,0.413796235,1788279869
3/18/2015,2099.5,0.420740708,3140160119
3/19/2015,2089.27002,0.432580955,2744295208
3/20/2015,2108.100098,0.407330833,2028510992
3/23/2015,2104.419922,0.385255378,2075187396
3/24/2015,2091.5,0.404023136,1912572190
3/25/2015,2061.050049,0.426293971,590575196
3/26/2015,2056.149902,0.410963674,367453019.7
3/27/2015,2061.02002,0.397104612,831056261.4
3/30/2015,2086.23999,0.391228001,1700053108
3/31/2015,2067.889893,0.412077227,944428600.5
4/1/2015,2059.689941,0.412220418,618894196.1
4/2/2015,2066.959961,0.398479334,1074940971
4/6/2015,2080.620117,0.393830381,1735568186
4/7/2015,2076.330078,0.422460862,1689332052
4/8/2015,2081.899902,0.415447307,1804303642
4/9/2015,2091.179932,0.403607784,2314981155
4/10/2015,2102.060059,0.396201697,2375226911
4/13/2015,2092.429932,0.410255345,2170858430
4/14/2015,2095.840088,0.421983204,2422102762
4/15/2015,2106.629883,0.420914595,2975840018
4/16/2015,2104.98999,0.43693327,3052527867
4/17/2015,2081.179932,0.47002844,1202496533
4/20/2015,2100.399902,0.405283745,1894828572
4/21/2015,2097.290039,0.390417112,1813870698
4/22/2015,2107.959961,0.415414053,2385931788
4/23/2015,2112.929932,0.421431732,2683491662
4/24/2015,2117.689941,0.420649553,2417361800
4/27/2015,2108.919922,0.397305363,2273854602
4/28/2015,2114.76001,0.392425764,2418731576
4/29/2015,2106.850098,0.399647102,2082509145
4/30/2015,2085.51001,0.423230387,1075418448
5/1/2015,2108.290039,0.403670353,2190755805
5/4/2015,2114.48999,0.411088855,2471501300
5/5/2015,2089.459961,0.42682489,1496920862
5/6/2015,2080.149902,0.433388037,1009398489
5/7/2015,2088,0.394054116,1264766567
5/8/2015,2116.100098,0.38092995,2526642515
5/11/2015,2105.330078,0.42413742,1982449257
5/12/2015,2099.120117,0.433051848,1623774190
5/13/2015,2098.47998,0.410201007,1675066005
5/14/2015,2121.100098,0.410380787,3502373806
5/15/2015,2122.72998,0.437070257,2079597220
5/18/2015,2129.199951,0.427544913,2556607996
5/19/2015,2127.830078,0.408486052,2571263654
5/20/2015,2125.850098,0.412285748,2549845958
5/21/2015,2130.820068,0.411811477,3339607173
5/22/2015,2126.060059,0.414809434,2362002519
5/26/2015,2104.199951,0.419802301,1434499901
5/27/2015,2123.47998,0.396951534,2592019000
5/28/2015,2120.790039,0.424644831,2372898573
5/29/2015,2107.389893,0.446652403,1367312810
6/1/2015,2111.72998,0.393700609,1676720620
6/2/2015,2109.600098,0.416315516,1764351175
6/3/2015,2114.070068,0.41190667,2192978076
6/4/2015,2095.840088,0.429859428,1362586522
6/5/2015,2092.830078,0.43544901,1246987308
6/8/2015,2079.280029,0.398093524,537458208.7
6/9/2015,2080.149902,0.388403219,633360352.4
6/10/2015,2105.199951,0.39108779,2185686640
6/11/2015,2108.860107,0.398022172,2107230797
6/12/2015,2094.110107,0.437458727,1158438209
6/15/2015,2084.429932,0.428515888,700941203.1
6/16/2015,2096.290039,0.412913044,1429825703
6/17/2015,2100.439941,0.414396363,1588681890
6/18/2015,2121.23999,0.392956968,3215023690
6/19/2015,2109.98999,0.426264723,1560110312
6/22/2015,2122.850098,0.388841377,2193443565
6/23/2015,2124.199951,0.396099636,2440180755
6/24/2015,2108.580078,0.409667942,1978176234
6/25/2015,2102.310059,0.405292609,1215758083
6/26/2015,2101.48999,0.402175398,1419688618
6/29/2015,2057.639893,0.437908359,84738566.52
6/30/2015,2063.110107,0.448341472,322708673.3
7/1/2015,2077.419922,0.426969544,954814190.2
7/2/2015,2076.780029,0.447393189,881344196.1
7/6/2015,2068.76001,0.427760236,697459847.9
7/7/2015,2081.340088,0.406109549,1103449568
7/8/2015,2046.680054,0.411577567,-299521222.8
7/9/2015,2051.310059,0.356848883,23490.725
7/10/2015,2076.620117,0.401404068,1111272375
7/13/2015,2099.600098,0.412881063,2255036451
7/14/2015,2108.949951,0.418734347,2702435254
7/15/2015,2107.399902,0.424573506,2693206592
7/16/2015,2124.290039,0.410219015,3751935769
7/17/2015,2126.639893,0.419569939,2177729779
7/20/2015,2128.280029,0.409040272,2312535032
7/21/2015,2119.209961,0.422091344,2172362608
7/22/2015,2114.149902,0.430951225,1817913776
7/23/2015,2102.149902,0.41136821,1382725581
7/24/2015,2079.649902,0.392952006,1008154404
7/27/2015,2067.639893,0.377974399,649501589.3
7/28/2015,2093.25,0.371115999,1332451218
7/29/2015,2108.570068,0.390449742,2000721431
7/30/2015,2108.629883,0.408493232,2124567236
7/31/2015,2103.840088,0.414557402,1752550647
8/3/2015,2098.040039,0.409111105,1648021007
8/4/2015,2093.320068,0.366307078,1595999704
8/5/2015,2099.840088,0.401164061,2141108725
8/6/2015,2083.560059,0.386378871,1288588087
8/7/2015,2077.570068,0.417334096,1096237295
8/10/2015,2104.179932,0.393317181,2057165110
8/11/2015,2084.070068,0.408701983,1275863223
8/12/2015,2086.050049,0.396455389,1223058079
8/13/2015,2083.389893,0.427726805,1089861250
8/14/2015,2091.540039,0.42419234,1487209662
8/17/2015,2102.439941,0.438906421,2152341705
8/18/2015,2096.919922,0.42133722,1868365576
8/19/2015,2079.610107,0.438126734,1190144019
8/20/2015,2035.72998,0.431575418,-1030802215
8/21/2015,1970.890015,0.440896734,-700178244.1
8/24/2015,1893.209961,0.42694424,-1096251821
8/25/2015,1867.609985,0.431428741,-1268401914
8/26/2015,1940.51001,0.463384696,-531337152.8
8/27/2015,1987.660034,0.44951543,392226554.7
8/28/2015,1988.869995,0.46544935,62539277.61
8/31/2015,1972.180054,0.474038891,-260571411.5
9/1/2015,1913.849976,0.513793484,-983005883.5
9/2/2015,1948.859985,0.462993131,-358189013.5
9/3/2015,1951.130005,0.454931867,-623883188.8
9/4/2015,1921.219971,0.4805451,-855189057.2
9/8/2015,1969.410034,0.445795987,-84956480.96
9/9/2015,1942.040039,0.47957567,-560123575.2
9/10/2015,1952.290039,0.455826689,-207740543.1
9/11/2015,1961.050049,0.478371758,-9248519.23
9/14/2015,1953.030029,0.469194686,-205729261.5
9/15/2015,1978.089966,0.439149783,450945217.9
9/16/2015,1995.310059,0.457902066,867296455.5
9/17/2015,1990.199951,0.474562529,588318101.3
9/18/2015,1958.030029,0.506005628,70967074.07
9/21/2015,1966.969971,0.469593247,327056397.3
9/22/2015,1942.73999,0.47920721,-171285515
9/23/2015,1938.76001,0.467162848,-111861435.9
9/24/2015,1932.23999,0.451061179,-73621990.64
9/25/2015,1931.339966,0.45626807,-42796545.13
9/28/2015,1881.77002,0.42609255,-754863666.3
9/29/2015,1884.089966,0.43869831,-823790905.1
9/30/2015,1920.030029,0.456084136,-127505008
10/1/2015,1923.819946,0.486594429,101770360.9
10/2/2015,1951.359985,0.471074036,464894132.9
10/5/2015,1987.050049,0.452516469,1190335818
10/6/2015,1979.920044,0.452321765,1074863035
10/7/2015,1995.829956,0.432520766,1376634134
10/8/2015,2013.430054,0.438177726,1702302483
10/9/2015,2014.890015,0.436253313,1534615750
10/12/2015,2017.459961,0.443926826,1785772164
10/13/2015,2003.689941,0.451541084,1558562755
10/14/2015,1994.23999,0.459109359,1075231157
10/15/2015,2023.859985,0.456829916,2483490049
10/16/2015,2033.109985,0.462127757,1468426255
10/19/2015,2033.660034,0.458756153,1647520253
10/20/2015,2030.77002,0.442876506,1593583430
10/21/2015,2018.939941,0.445496242,1298322501
10/22/2015,2052.51001,0.401994258,2146314710
10/23/2015,2075.149902,0.434201007,2277639622
10/26/2015,2071.179932,0.444942099,2239254089
10/27/2015,2065.889893,0.440911437,2223122159
10/28/2015,2090.350098,0.427432568,3026307014
10/29/2015,2089.409912,0.443989872,3363660993
10/30/2015,2079.360107,0.430729295,2325838400
11/2/2015,2104.050049,0.432327478,3057130013
11/3/2015,2109.790039,0.436478911,3341666550
11/4/2015,2102.310059,0.44930069,3163901702
11/5/2015,2099.929932,0.431229299,3080623610
11/6/2015,2099.199951,0.445625255,2722731927
11/9/2015,2078.580078,0.464286318,2002669232
11/10/2015,2081.719971,0.422879741,2162825002
11/11/2015,2075,0.423607052,2142766889
11/12/2015,2045.969971,0.45869043,936173077.9
11/13/2015,2023.040039,0.444630051,505858398
11/16/2015,2053.189941,0.432936088,1317177008
11/17/2015,2050.439941,0.451291481,1233059389
11/18/2015,2083.580078,0.41754548,3054518391
11/19/2015,2081.23999,0.431942007,3227424115
11/20/2015,2089.169922,0.437069063,2107585699
11/23/2015,2086.590088,0.423119416,2041097579
11/24/2015,2089.139893,0.413855116,2068329484
11/25/2015,2088.870117,0.422459457,2226521880
11/27/2015,2090.110107,0.431572527,2044117202
11/30/2015,2080.409912,0.429763736,1718802757
